Date,1 Mo,2 Mo,3 Mo,4 Mo,6 Mo,1 Yr,2 Yr,3 Yr,5 Yr,7 Yr,10 Yr,20 Yr,30 Yr
2007-04-30,4.8483,4.8851,4.9401,4.9795,5.03,4.8883,4.592,4.532,4.5032,4.5506,4.6459,4.9708,4.8048
2007-05-01,4.7361,4.8226,4.93,4.9693,5.01,4.8885,4.6228,4.5521,4.5339,4.5697,4.6535,4.9804,4.7956
2007-05-02,4.7667,4.8432,4.9401,4.9789,5.02,4.8985,4.643,4.5618,4.5437,4.5796,4.6634,4.9767,4.8121
2007-05-03,4.7871,4.8472,4.93,4.9761,5.03,4.9288,4.7037,4.6117,4.583,4.6078,4.6923,4.9929,4.8294
2007-05-04,4.7871,4.8472,4.93,4.9761,5.03,4.9085,4.6734,4.5815,4.5422,4.5786,4.6626,4.9625,4.7811
2007-05-07,4.8075,4.8526,4.9199,4.9682,5.03,4.9186,4.6732,4.5709,4.5426,4.5675,4.6519,4.9382,4.7775
2007-05-08,4.8075,4.8587,4.93,4.9712,5.02,4.9087,4.6734,4.5711,4.532,4.557,4.6416,4.9553,4.7916
2007-05-09,4.7973,4.8444,4.9098,4.9467,4.99,4.8989,4.725,4.6325,4.5714,4.5966,4.6815,4.996,4.8125
2007-05-10,4.8177,4.8527,4.8996,4.9233,4.95,4.8589,4.6953,4.5922,4.5527,4.5775,4.6621,4.9898,4.8238
2007-05-11,4.7973,4.8468,4.8996,4.9052,4.91,4.8493,4.7059,4.6131,4.5732,4.5979,4.6824,5.0104,4.8437
2007-05-14,4.7667,4.8156,4.8794,4.9083,4.94,4.8691,4.7259,4.6435,4.6034,4.6281,4.7006,5.0167,4.8513
2007-05-15,4.8381,4.8454,4.8592,4.8781,4.91,4.8493,4.747,4.6537,4.6242,4.6487,4.7211,5.0374,4.8714
2007-05-16,4.7769,4.7772,4.7782,4.8,4.86,4.8195,4.7274,4.6549,4.6142,4.6387,4.7231,5.0377,4.8716
2007-05-17,4.8483,4.8436,4.8389,4.8548,4.9,4.8595,4.7776,4.705,4.6749,4.6878,4.7728,5.0747,4.89
2007-05-18,4.8279,4.8419,4.8693,4.9098,4.98,4.9193,4.817,4.7446,4.7361,4.7487,4.8215,5.1118,4.9464
2007-05-21,4.8993,4.9023,4.9098,4.9398,5.01,4.9493,4.8059,4.7339,4.7043,4.7288,4.8014,5.1053,4.9197
2007-05-22,5.0626,5.0115,4.9604,4.9758,5.02,4.9593,4.8262,4.7646,4.7561,4.7801,4.8404,5.1464,4.9595
2007-05-23,5.0524,4.9962,4.9401,4.9582,5.01,4.9594,4.8467,4.785,4.787,4.7993,4.8722,5.1771,4.9892
2007-05-24,5.0422,4.9911,4.9401,4.9531,4.99,4.9394,4.8473,4.7958,4.7868,4.7992,4.872,5.1771,4.97
2007-05-25,5.0217,4.9657,4.9098,4.9254,4.97,4.9295,4.8476,4.8065,4.7972,4.8209,4.8689,5.1773,4.9893
2007-05-29,5.0013,4.9657,4.93,4.9482,5.0,4.9595,4.8776,4.826,4.8169,4.8292,4.89,5.1692,4.9845
2007-05-30,4.9911,4.9353,4.8794,4.9081,4.99,4.9596,4.8879,4.8466,4.8265,4.839,4.8878,5.169,4.9843
2007-05-31,4.8279,4.7929,4.758,4.8103,4.96,4.9499,4.9191,4.8773,4.857,4.8693,4.9059,5.1754,4.9729
2007-06-01,4.8483,4.8335,4.8187,4.8605,4.98,4.98,4.9697,4.9382,4.9174,4.9182,4.9554,5.226,5.022
2007-06-04,4.8279,4.8309,4.8389,4.8825,4.99,4.99,4.9694,4.917,4.9075,4.9082,4.9332,5.1777,4.978
2007-06-05,4.7973,4.8192,4.8592,4.9092,4.99,4.99,4.99,4.9689,4.9586,4.959,4.9838,5.2289,5.0275
2007-06-06,4.8279,4.8281,4.8288,4.8599,4.95,4.9601,4.9703,4.9386,4.9392,4.9394,4.9763,5.2469,5.042
2007-06-07,4.8483,4.8385,4.8288,4.864,4.97,4.9902,5.0312,5.0308,5.0523,5.0746,5.122,5.3631,5.1566
2007-06-08,4.8075,4.8029,4.7984,4.8305,4.93,4.9604,5.0116,5.0321,5.0638,5.0856,5.1327,5.3737,5.1863
2007-06-11,4.7463,4.7494,4.758,4.8137,4.96,4.9802,5.011,5.0317,5.0745,5.1075,5.154,5.3947,5.2065
2007-06-12,4.6953,4.7119,4.7478,4.8199,4.97,5.0105,5.0822,5.1342,5.1868,5.2193,5.2778,5.5178,5.3054
2007-06-13,4.6647,4.671,4.6871,4.7587,4.94,4.9805,5.083,5.1031,5.1345,5.1676,5.2142,5.4274,5.2411
2007-06-14,4.5526,4.5969,4.677,4.771,4.93,4.9806,5.1037,5.134,5.165,5.198,5.2445,5.458,5.251
2007-06-15,4.5016,4.5292,4.586,4.6815,4.87,4.9307,5.0536,5.0735,5.1047,5.1263,5.1733,5.4146,5.226
2007-06-18,4.5118,4.5641,4.6568,4.762,4.93,4.9502,5.0118,5.0533,5.0737,5.1071,5.1659,5.4192,5.2287
2007-06-19,4.4813,4.5575,4.677,4.7752,4.91,4.9201,4.9406,4.9825,5.0032,5.0367,5.1077,5.3583,5.1696
2007-06-20,4.4609,4.5911,4.7681,4.862,4.97,4.97,4.97,5.0122,5.0547,5.0992,5.1573,5.3956,5.207
2007-06-21,4.2064,4.437,4.7276,4.8409,4.96,4.96,4.9806,5.012,5.0655,5.1098,5.18,5.4449,5.2517
2007-06-22,4.3285,4.5185,4.758,4.8516,4.95,4.9399,4.9194,4.9724,5.0257,5.0813,5.1631,5.4256,5.2127
2007-06-25,4.4711,4.6391,4.849,4.9279,5.01,4.9594,4.8674,4.921,4.9747,5.0191,5.1136,5.3603,5.1708
2007-06-26,4.573,4.6917,4.849,4.9251,5.01,4.9695,4.898,4.9514,4.9942,5.0387,5.1213,5.398,5.1849
2007-06-27,4.2776,4.5167,4.7984,4.8753,4.95,4.9298,4.9094,4.9307,4.9739,5.03,5.112,5.36,5.1706
2007-06-28,4.1148,4.4407,4.8086,4.8821,4.95,4.95,4.9603,4.9813,5.0242,5.0688,5.1392,5.3755,5.1874
2007-06-29,4.3183,4.5713,4.849,4.8918,4.93,4.9098,4.8689,4.8903,4.9227,4.9677,5.0502,5.284,5.0792
2007-07-02,4.5933,4.7808,4.9806,5.0018,5.02,4.9694,4.8569,4.8579,4.9023,4.9359,5.0189,5.2529,5.0493
2007-07-03,4.8177,4.8935,4.9806,5.0009,5.02,4.9795,4.8874,4.8989,4.9537,4.9983,5.0686,5.2901,5.106
2007-07-05,4.8075,4.8871,4.9806,5.0057,5.03,5.0199,4.9891,5.0,5.0545,5.1105,5.1803,5.3886,5.2028
2007-07-06,4.7565,4.864,4.9806,4.9962,5.01,4.9999,4.9897,5.0215,5.1078,5.1514,5.209,5.4331,5.2446
2007-07-09,4.7259,4.856,5.0009,5.0266,5.05,5.0297,4.9683,5.0006,5.0764,5.1203,5.1781,5.3881,5.2223
2007-07-10,4.7871,4.8768,4.9806,5.0059,5.03,4.9693,4.8466,4.8688,4.9344,4.9787,5.0488,5.2839,5.118
2007-07-11,4.7769,4.8704,4.9806,5.0108,5.04,4.9894,4.8871,4.8987,4.9862,5.0301,5.1121,5.332,5.1462
2007-07-12,4.7769,4.8817,5.0009,5.0263,5.05,5.0196,4.9377,4.9702,5.0353,5.0909,5.1484,5.3578,5.1927
2007-07-13,4.7667,4.8766,5.0009,5.0264,5.05,5.0095,4.938,4.9492,5.0148,5.0591,5.1293,5.3373,5.1532
2007-07-16,4.7973,4.8946,5.011,5.0457,5.08,5.0091,4.8865,4.8877,4.954,4.9985,5.0687,5.2762,5.1134
2007-07-17,4.8177,4.8931,4.9908,5.0336,5.08,5.0192,4.9068,4.9185,4.9843,5.0287,5.099,5.3067,5.1236
2007-07-18,4.8177,4.8961,4.9908,5.0204,5.05,4.9791,4.836,4.8585,4.9133,4.958,5.0403,5.2461,5.0645
2007-07-19,4.8279,4.9125,5.011,5.036,5.06,4.9993,4.8663,4.8781,4.9441,4.9885,5.0587,5.266,5.0841
2007-07-20,4.8075,4.8971,5.0009,5.0261,5.05,4.9589,4.7852,4.7763,4.854,4.9097,4.9793,5.2131,5.0489
2007-07-23,4.9299,4.9843,5.0515,5.0754,5.1,4.9988,4.7944,4.8068,4.8623,4.9072,4.9897,5.2228,5.0393
2007-07-24,5.1034,5.0775,5.0515,5.0589,5.08,4.9686,4.7644,4.7558,4.8228,4.8788,4.9607,5.2068,5.0221
2007-07-25,5.0932,5.0572,5.0211,5.0286,5.05,4.9488,4.7342,4.7362,4.8029,4.8589,4.9407,5.2004,5.0145
2007-07-26,5.032,4.9911,4.9503,4.9528,4.96,4.8284,4.5528,4.5343,4.6125,4.6911,4.8197,5.1126,4.9431
2007-07-27,4.9401,4.9097,4.8794,4.8951,4.94,4.8186,4.553,4.524,4.6024,4.6923,4.8326,5.124,4.9347
2007-07-30,5.0013,4.996,4.9908,4.9931,5.0,4.8684,4.5825,4.5641,4.6424,4.7211,4.8499,5.1432,4.9538
2007-07-31,5.1851,5.088,4.9908,4.9904,4.99,4.8483,4.5523,4.5444,4.6009,4.68,4.8089,5.0881,4.9018
2007-08-01,5.1034,5.0116,4.9199,4.9303,4.96,4.8183,4.5529,4.524,4.6023,4.6695,4.7866,5.0807,4.8747
2007-08-02,5.0728,4.9963,4.9199,4.9277,4.95,4.8286,4.5835,4.5648,4.6211,4.6888,4.7941,5.09,4.8841
2007-08-03,4.9911,4.9353,4.8794,4.8873,4.91,4.7582,4.4522,4.4444,4.5224,4.6008,4.7412,5.059,4.8504
2007-08-06,4.9707,4.9402,4.9098,4.9124,4.92,4.7581,4.4521,4.4443,4.5224,4.6122,4.7521,5.0836,4.8726
2007-08-07,5.1034,5.037,4.9705,4.973,4.98,4.8383,4.5525,4.5446,4.601,4.6687,4.798,5.1051,4.8968
2007-08-08,5.0932,5.0369,4.9806,4.9882,5.01,4.8885,4.6333,4.6355,4.6916,4.7593,4.8648,5.2177,4.9827
2007-08-09,4.7463,4.7895,4.8389,4.8498,4.86,4.7386,4.4835,4.5067,4.5836,4.6732,4.8254,5.2264,5.0226
2007-08-10,4.4202,4.489,4.5961,4.683,4.8,4.6887,4.4643,4.5082,4.5952,4.6957,4.8473,5.2339,5.0308
2007-08-13,4.6545,4.6989,4.7681,4.8243,4.9,4.7482,4.4524,4.4865,4.5742,4.6636,4.8156,5.2162,5.0127
2007-08-14,4.6647,4.6653,4.6669,4.705,4.81,4.6684,4.3828,4.4167,4.515,4.6154,4.7666,5.1936,5.0071
2007-08-15,4.2166,4.2208,4.2322,4.3027,4.48,4.4092,4.2665,4.3096,4.4174,4.5395,4.7373,5.2271,5.0311
2007-08-16,3.1505,3.4306,3.808,4.0009,4.22,4.1796,4.0777,4.1516,4.269,4.4129,4.6568,5.1521,4.9558
2007-08-17,3.0492,3.3633,3.7777,3.9732,4.19,4.19,4.1798,4.2532,4.3593,4.4922,4.7371,5.2208,5.0432
2007-08-20,2.4827,2.7236,3.1322,3.5498,4.17,4.1498,4.109,4.1931,4.3314,4.4635,4.6958,5.2073,5.0275
2007-08-21,3.191,3.3537,3.6061,3.8086,4.08,4.0699,4.0495,4.1229,4.2828,4.4368,4.6558,5.1664,5.0072
2007-08-22,3.1404,3.3692,3.6868,3.866,4.08,4.1002,4.1513,4.1927,4.353,4.4846,4.6805,5.167,5.0113
2007-08-23,3.8201,3.8494,3.9089,4.0086,4.19,4.19,4.2003,4.2421,4.3703,4.4914,4.6642,5.1259,4.9748
2007-08-24,4.2776,4.2701,4.2625,4.2774,4.32,4.3099,4.2997,4.3103,4.4288,4.5165,4.6669,5.077,4.8953
2007-08-27,4.7871,4.7219,4.6568,4.6654,4.69,4.5484,4.2733,4.2755,4.396,4.4844,4.6352,5.0451,4.903
2007-08-28,4.6443,4.5342,4.4242,4.4387,4.48,4.3587,4.1245,4.1368,4.2564,4.3782,4.5751,5.0466,4.9157
2007-08-29,4.0538,4.0268,3.9998,4.0776,4.3,4.2394,4.1376,4.1907,4.3193,4.4292,4.6142,5.0739,4.9243
2007-08-30,3.7185,3.7666,3.8584,3.9885,4.21,4.1696,4.0779,4.1413,4.2158,4.3491,4.5574,5.0131,4.8839
2007-08-31,4.0538,4.042,4.0301,4.0767,4.21,4.1898,4.149,4.1598,4.2568,4.3786,4.5872,5.0022,4.8772
2007-09-04,4.5933,4.5442,4.495,4.5015,4.52,4.3886,4.1237,4.1572,4.2658,4.3991,4.6077,5.0092,4.8852
2007-09-05,4.4507,4.4172,4.3838,4.3906,4.41,4.2786,4.0241,4.047,4.1663,4.3104,4.5298,4.9556,4.8298
2007-09-06,4.3183,4.3157,4.313,4.3407,4.42,4.2987,4.0747,4.087,4.2064,4.3394,4.5594,4.9723,4.8285
2007-09-07,4.064,4.0725,4.0907,4.1277,4.2,4.099,3.8955,3.9179,4.0366,4.1914,4.4333,4.868,4.7612
2007-09-10,3.9623,3.9671,3.9796,4.0436,4.2,4.0889,3.865,3.8876,4.0063,4.1498,4.3919,4.8123,4.7081
2007-09-11,4.1657,4.1484,4.1311,4.1671,4.27,4.1589,3.9452,3.9677,4.0758,4.2084,4.4156,4.7995,4.7
2007-09-12,4.0335,4.0383,4.0503,4.0955,4.2,4.1192,3.9461,3.9892,4.118,4.2502,4.4572,4.8414,4.7222
2007-09-13,4.0742,4.0821,4.1008,4.1542,4.27,4.1993,4.0771,4.1095,4.2278,4.3491,4.5333,4.9081,4.7893
2007-09-14,3.881,3.9384,4.0301,4.1098,4.22,4.1594,4.0474,4.0692,4.1876,4.3202,4.5158,4.8887,4.7511
2007-09-17,3.8505,3.9931,4.1715,4.2393,4.31,4.2292,4.0764,4.109,4.2167,4.3383,4.5226,4.8701,4.7547
2007-09-18,3.9013,3.9555,4.0301,4.0716,4.12,4.0796,3.9981,4.0406,4.2013,4.3441,4.5508,4.9357,4.8138
2007-09-19,3.6474,3.7804,3.9493,4.0176,4.09,4.0597,3.9986,4.0618,4.2112,4.3541,4.5849,4.9958,4.8887
2007-09-20,3.485,3.6155,3.808,3.9414,4.11,4.0999,4.0999,4.1942,4.3644,4.5184,4.7494,5.1209,5.0144
2007-09-21,3.2619,3.4705,3.7575,3.9157,4.1,4.0899,4.0593,4.1537,4.324,4.4666,4.6977,5.0825,4.9179
2007-09-24,3.3735,3.5847,3.8584,3.979,4.11,4.0898,4.0491,4.1435,4.3246,4.467,4.6859,5.0716,4.9074
2007-09-25,3.3633,3.5551,3.808,3.9275,4.06,4.0398,3.9991,4.0935,4.2745,4.4394,4.6935,5.0751,4.9288
2007-09-26,3.2721,3.4734,3.7474,3.8928,4.06,4.0297,3.9686,4.0736,4.2868,4.4623,4.6917,5.0885,4.9407
2007-09-27,3.3228,3.4884,3.7272,3.8809,4.07,4.0296,3.9482,4.0219,4.2357,4.4,4.6415,5.023,4.8782
2007-09-28,3.4546,3.6172,3.8382,3.9554,4.09,4.0496,3.9681,4.0315,4.2455,4.4099,4.6515,5.0194,4.857
2007-10-01,3.5459,3.7166,3.9392,4.0399,4.15,4.1096,4.0179,4.05,4.2541,4.3963,4.6147,4.9716,4.8129
2007-10-02,3.6576,3.7966,3.9796,4.0653,4.16,4.0994,3.9772,4.0095,4.2137,4.3671,4.5971,4.9522,4.7936
2007-10-03,3.6982,3.8178,3.9796,4.0638,4.16,4.1095,4.0179,4.0709,4.253,4.3955,4.6022,4.974,4.8143
2007-10-04,3.6576,3.7975,3.9796,4.0611,4.15,4.0995,3.9977,4.0612,4.2323,4.3749,4.5936,4.9505,4.7925
2007-10-05,3.6068,3.7901,4.02,4.108,4.2,4.1596,4.0781,4.1624,4.344,4.4866,4.7058,5.0643,4.8839
2007-10-09,3.7489,3.891,4.0806,4.1745,4.28,4.2295,4.148,4.2115,4.3937,4.5139,4.722,5.0416,4.8854
2007-10-10,3.8404,3.9398,4.0806,4.1665,4.27,4.2296,4.1481,4.2115,4.3829,4.5146,4.6984,5.0473,4.8698
2007-10-11,4.0131,4.0643,4.1412,4.1974,4.27,4.2195,4.1278,4.1809,4.3741,4.5054,4.7131,5.0733,4.8741
2007-10-12,4.1555,4.181,4.222,4.2587,4.31,4.2797,4.2287,4.2711,4.4322,4.5529,4.7496,5.0988,4.9198
2007-10-15,4.2878,4.3002,4.3231,4.3523,4.4,4.3292,4.2172,4.2496,4.4113,4.5436,4.7399,5.1026,4.9221
2007-10-16,4.1759,4.2174,4.2726,4.2997,4.33,4.2593,4.1166,4.1701,4.3528,4.4957,4.7153,5.102,4.918
2007-10-17,3.7693,3.8825,4.0301,4.0969,4.17,4.1094,3.9974,4.0401,4.2333,4.387,4.6292,5.0114,4.8483
2007-10-18,3.2315,3.4668,3.7777,3.9256,4.09,4.0294,3.9277,3.9807,4.1841,4.3374,4.5791,4.9738,4.8105
2007-10-19,3.4749,3.6524,3.8786,3.9713,4.07,3.9791,3.796,3.8495,4.0423,4.2179,4.4702,4.8751,4.7129
2007-10-22,3.7185,3.8524,4.02,4.0836,4.15,4.049,3.8455,3.8783,4.0932,4.235,4.4764,4.8561,4.7162
2007-10-23,4.0131,4.0065,3.9998,4.031,4.12,4.0089,3.8055,3.8592,4.0735,4.2264,4.4674,4.8737,4.7308
2007-10-24,3.8607,3.8628,3.8685,3.9058,4.0,3.9091,3.7363,3.7896,4.0036,4.1674,4.4194,4.8233,4.6812
2007-10-25,3.9522,3.9542,3.9594,3.9778,4.02,3.9291,3.7359,3.779,4.0253,4.1775,4.4297,4.8337,4.71
2007-10-26,4.003,3.9913,3.9796,3.9979,4.05,3.9591,3.7658,3.7881,4.0566,4.2198,4.4717,4.8623,4.72
2007-10-29,3.9928,4.0063,4.0301,4.0574,4.1,3.999,3.7854,3.8391,4.0534,4.2174,4.446,4.839,4.6983
2007-10-30,4.064,4.0218,3.9796,4.003,4.07,3.9791,3.8164,3.8489,4.0742,4.2269,4.4557,4.8491,4.7269
2007-10-31,4.0436,4.0015,3.9594,3.9933,4.09,4.0395,3.9377,3.9385,4.1755,4.317,4.5346,4.9171,4.776
2007-11-01,3.9318,3.88,3.8281,3.8597,3.95,3.8894,3.7674,3.7995,4.0352,4.1874,4.4158,4.8218,4.6803
2007-11-02,3.7591,3.6927,3.6263,3.6687,3.79,3.7395,3.6583,3.6797,3.9472,4.121,4.3716,4.7869,4.6626
2007-11-05,3.8912,3.8092,3.7272,3.7824,3.94,3.8592,3.6864,3.7084,3.9765,4.1506,4.4135,4.8016,4.679
2007-11-06,4.0233,3.9005,3.7777,3.8094,3.9,3.8293,3.6972,3.7294,4.0078,4.1817,4.4446,4.833,4.7096
2007-11-07,3.7997,3.6524,3.5052,3.5712,3.76,3.7095,3.6079,3.5982,3.9413,4.1252,4.4107,4.8633,4.7321
2007-11-08,3.5865,3.4904,3.3943,3.4657,3.67,3.6095,3.4672,3.4578,3.8324,4.038,4.3577,4.8737,4.7538
2007-11-09,3.4445,3.3639,3.2834,3.3758,3.64,3.5694,3.417,3.4388,3.7912,3.9968,4.3043,4.8066,4.6899
2007-11-13,3.7591,3.6372,3.5153,3.5787,3.76,3.6793,3.537,3.5173,3.8603,4.044,4.3289,4.7937,4.6818
2007-11-14,3.8912,3.6577,3.4245,3.4959,3.7,3.6495,3.5682,3.5274,3.8811,4.0647,4.3497,4.801,4.6713
2007-11-15,3.7693,3.5413,3.3136,3.3775,3.56,3.4894,3.3473,3.3482,3.7327,3.9376,4.2442,4.7446,4.6106
2007-11-16,3.8099,3.6121,3.4145,3.4548,3.57,3.4893,3.3268,3.2969,3.7029,3.9188,4.2248,4.7243,4.5906
2007-11-19,3.7693,3.5918,3.4145,3.4496,3.55,3.429,3.1753,3.1563,3.5936,3.8198,4.1482,4.6706,4.5536
2007-11-20,3.6779,3.4704,3.2632,3.3013,3.41,3.3193,3.1367,3.1482,3.5419,3.7795,4.1431,4.6899,4.5879
2007-11-21,3.5662,3.3339,3.1019,3.1481,3.28,3.1792,2.9867,3.0292,3.4215,3.6919,4.0893,4.6857,4.5595
2007-11-23,3.6677,3.4553,3.243,3.2811,3.39,3.2791,3.0662,3.0985,3.4384,3.7096,4.0959,4.6394,4.5195
2007-11-26,3.5561,3.349,3.1422,3.1909,3.33,3.199,2.9153,2.9272,3.2455,3.5161,3.9121,4.4643,4.3477
2007-11-27,3.7083,3.4402,3.1725,3.2237,3.37,3.2591,3.0462,3.0372,3.3988,3.6474,4.0333,4.5758,4.4395
2007-11-28,3.5459,3.3036,3.0616,3.1441,3.38,3.3094,3.1674,3.2097,3.5176,3.7562,4.1083,4.6288,4.4763
2007-11-29,3.4039,3.2024,3.0012,3.0786,3.3,3.2194,3.0572,3.1098,3.4383,3.6762,4.0155,4.5615,4.427
2007-11-30,3.6576,3.4098,3.1624,3.2162,3.37,3.2591,3.0361,3.0891,3.4284,3.6773,4.0519,4.623,4.4836
2007-12-03,3.5764,3.3239,3.0717,3.1257,3.28,3.149,2.8958,2.9282,3.299,3.5691,3.9772,4.57,4.4286
2007-12-04,3.1809,3.1313,3.0818,3.1176,3.22,3.1091,2.8965,2.9183,3.2998,3.5808,3.9768,4.57,4.4286
2007-12-05,3.1707,3.1263,3.0818,3.1228,3.24,3.1291,2.8961,2.9078,3.3002,3.5922,4.0118,4.6175,4.4912
2007-12-06,3.11,3.1059,3.1019,3.1507,3.29,3.1993,3.027,3.028,3.4107,3.7035,4.1126,4.722,4.5932
2007-12-07,3.0593,3.0847,3.1322,3.1953,3.3,3.2395,3.1178,3.1496,3.5321,3.8143,4.213,4.8264,4.6761
2007-12-10,3.0694,3.0655,3.0616,3.126,3.31,3.2596,3.1683,3.1896,3.5618,3.8443,4.2435,4.844,4.6944
2007-12-11,2.9075,2.9208,2.9508,3.0225,3.17,3.0894,2.9374,2.99,3.3392,3.6319,4.076,4.7233,4.5717
2007-12-12,2.9075,2.8989,2.8904,2.9706,3.2,3.1597,3.0684,3.1207,3.4278,3.7216,4.1433,4.7534,4.605
2007-12-13,2.7152,2.7739,2.8803,3.0108,3.22,3.22,3.2098,3.2203,3.5605,3.8435,4.2787,4.8638,4.6951
2007-12-14,2.6242,2.7253,2.8904,3.0416,3.26,3.2802,3.3106,3.3208,3.6508,3.9231,4.3357,4.9107,4.7425
2007-12-17,2.7962,2.9091,3.0818,3.2148,3.39,3.3396,3.2381,3.2491,3.59,3.8732,4.2969,4.8698,4.7025
2007-12-18,2.7759,2.8837,3.0516,3.1874,3.37,3.3095,3.1878,3.1989,3.5502,3.8218,4.2331,4.7917,4.6285
2007-12-19,2.6748,2.7653,2.9206,3.0842,3.33,3.2594,3.1175,3.1287,3.4796,3.7509,4.1493,4.7067,4.5465
2007-12-20,2.4322,2.6432,2.9307,3.0838,3.26,3.1995,3.088,3.0887,3.4715,3.7422,4.1283,4.6856,4.5445
2007-12-21,2.4524,2.689,3.0112,3.1827,3.38,3.3094,3.1877,3.1989,3.6036,3.8859,4.2732,4.806,4.6634
2007-12-24,2.7658,3.0248,3.3439,3.4556,3.57,3.459,3.2359,3.2476,3.6744,3.9346,4.323,4.8576,4.695
2007-12-26,3.0593,3.1708,3.3338,3.4432,3.58,3.4892,3.3065,3.3181,3.7453,4.0057,4.3949,4.9173,4.7539
2007-12-27,2.867,2.9977,3.1826,3.2948,3.43,3.3695,3.2375,3.228,3.6655,3.9253,4.3015,4.85,4.6866
2007-12-28,2.5838,2.8546,3.1926,3.3188,3.45,3.3391,3.116,3.1277,3.5429,3.8138,4.2006,4.7457,4.5854
2007-12-31,2.7759,3.0577,3.3741,3.4346,3.49,3.3387,3.0449,3.0673,3.4714,3.7421,4.1283,4.6856,4.5261
2008-01-02,3.11,3.1851,3.2733,3.297,3.32,3.1688,2.8751,2.8871,3.3008,3.5816,4.0011,4.5794,4.4381
2008-01-03,3.2113,3.2283,3.2531,3.2696,3.29,3.1287,2.825,2.8473,3.2819,3.5845,4.0034,4.6081,4.4633
2008-01-04,3.2417,3.2272,3.2128,3.2147,3.22,3.0588,2.7349,2.7469,3.2022,3.5153,3.9804,4.608,4.4596
2008-01-07,3.2924,3.2879,3.2834,3.2851,3.29,3.1086,2.7544,2.7563,3.1802,3.5046,3.9577,4.572,4.4445
2008-01-08,3.3329,3.2981,3.2632,3.265,3.27,3.0886,2.7547,2.7565,3.1803,3.5158,3.957,4.5991,4.4504
2008-01-09,3.3633,3.3002,3.233,3.2277,3.22,3.0386,2.6845,2.6864,3.1203,3.4442,3.9202,4.559,4.429
2008-01-10,3.3937,3.3294,3.2531,3.2356,3.21,3.0387,2.7048,2.7374,3.1817,3.5392,4.0158,4.6975,4.5596
2008-01-11,3.2518,3.1815,3.1019,3.0888,3.07,2.9088,2.5852,2.6074,3.0826,3.4279,3.9267,4.6314,4.5298
2008-01-14,3.2214,3.2159,3.2027,3.1692,3.07,2.8988,2.5752,2.6077,3.1039,3.4379,3.9132,4.6191,4.4998
2008-01-15,3.1707,3.1767,3.1826,3.1562,3.05,2.8687,2.525,2.5472,3.0219,3.3446,3.819,4.5224,4.4061
2008-01-16,3.1606,3.1583,3.1523,3.1298,3.05,2.8586,2.5049,2.5477,3.0221,3.3669,3.8411,4.5722,4.4521
2008-01-17,3.0897,3.0874,3.0818,3.0664,3.01,2.8086,2.4347,2.457,2.9205,3.2648,3.7613,4.502,4.3824
2008-01-18,2.6445,2.7573,2.8702,2.8689,2.86,2.6889,2.3555,2.3878,2.8821,3.2478,3.7671,4.5468,4.4216
2008-01-22,2.1597,2.2508,2.3569,2.384,2.41,2.2893,2.0774,2.1192,2.6635,3.06,3.6344,4.5006,4.404
2008-01-23,2.0789,2.1427,2.2161,2.2335,2.25,2.1897,2.0888,2.1199,2.6642,3.0605,3.6231,4.5032,4.4057
2008-01-24,2.2,2.2761,2.377,2.4257,2.48,2.3995,2.248,2.3,2.8774,3.2642,3.7945,4.6421,4.5259
2008-01-25,2.0789,2.1795,2.3066,2.3569,2.41,2.3396,2.2285,2.2803,2.8363,3.2007,3.7187,4.5647,4.4329
2008-01-28,2.1294,2.236,2.3468,2.354,2.36,2.2997,2.1987,2.2709,2.8265,3.2018,3.7196,4.5653,4.4518
2008-01-29,2.1395,2.2038,2.2865,2.3219,2.36,2.3298,2.2894,2.3307,2.8978,3.2846,3.8033,4.6102,4.4984
2008-01-30,1.9378,2.0664,2.2161,2.2532,2.29,2.3001,2.3,2.4439,2.9892,3.3766,3.8967,4.721,4.6049
2008-01-31,1.6456,1.7908,1.9648,2.0151,2.07,2.1102,2.1709,2.2731,2.8491,3.2463,3.7877,4.6196,4.5231
2008-02-01,1.7564,1.924,2.1055,2.1292,2.15,2.1299,2.0895,2.2229,2.7772,3.1851,3.7374,4.5805,4.5026
2008-02-04,2.1597,2.218,2.2764,2.2644,2.22,2.1697,2.0789,2.233,2.8084,3.2386,3.8031,4.6473,4.5481
2008-02-05,2.2303,2.218,2.196,2.1737,2.13,2.0596,1.9285,2.0825,2.6883,3.1394,3.7374,4.604,4.5213
2008-02-06,2.1294,2.1182,2.1055,2.1033,2.1,2.0497,1.959,2.1128,2.6977,3.138,3.7363,4.6594,4.5713
2008-02-07,2.2,2.1913,2.1759,2.1604,2.13,2.0797,1.989,2.2147,2.8209,3.2731,3.8734,4.8161,4.7222
2008-02-08,2.2505,2.2464,2.2362,2.2047,2.12,2.0496,1.9286,2.103,2.7194,3.1706,3.7693,4.7214,4.6485
2008-02-11,2.3615,2.3473,2.3167,2.258,2.13,2.0596,1.9285,2.1029,2.6982,3.1494,3.7478,4.6851,4.6335
2008-02-12,2.5636,2.4615,2.3167,2.2315,2.12,2.0597,1.9386,2.1335,2.7394,3.1909,3.7899,4.7431,4.6891
2008-02-13,2.5131,2.4198,2.2865,2.2068,2.1,2.0296,1.9087,2.1137,2.7405,3.2029,3.8377,4.8046,4.7666
